"","luck_vas_combined","vignette","id","person_code","comp","age","gender2","education","cond","luck_vas_combined_source"
"21792","Ability","Gerald","s3884","bfe85dfa8a47470e2600b4bae1dfe4c1","Yes",21,"male",13,"Ignorance","Binary"
"21802","Ability","Gerald","s3890","bfe85dfa8a47470e2600b4bae1dfe4c1","Yes",23,"female",16,"Ignorance","VAS"
"21803","Luck","Emma","s3890","bfe85dfa8a47470e2600b4bae1dfe4c1","Yes",23,"female",16,"Knowledge","VAS"
"21808","Luck","Emma","s3892","25c0099bdeb9900e64b3f1e17ea9cf32","No",20,"female",14,"Ignorance","VAS"
"21809","Luck","Gerald","s3892","25c0099bdeb9900e64b3f1e17ea9cf32","No",20,"female",14,"Gettier","VAS"
"21810","Ability","Darrel","s3892","25c0099bdeb9900e64b3f1e17ea9cf32","No",20,"female",14,"Knowledge","VAS"
"21820","Luck","Emma","s3896","bfe85dfa8a47470e2600b4bae1dfe4c1","No",23,"male",13,"Gettier","Binary"
"21821","Luck","Gerald","s3896","bfe85dfa8a47470e2600b4bae1dfe4c1","No",23,"male",13,"Knowledge","Binary"
"21822","Ability","Darrel","s3896","bfe85dfa8a47470e2600b4bae1dfe4c1","No",23,"male",13,"Ignorance","Binary"
"21823","Ability","Gerald","s3897","bfe85dfa8a47470e2600b4bae1dfe4c1","Yes",23,"female",14,"Ignorance","Binary"
"21824","Ability","Emma","s3897","bfe85dfa8a47470e2600b4bae1dfe4c1","Yes",23,"female",14,"Knowledge","Binary"
"21825","Ability","Darrel","s3897","bfe85dfa8a47470e2600b4bae1dfe4c1","Yes",23,"female",14,"Gettier","Binary"
"21834","Luck","Emma","s3900","20e15d6f0eb0520239a9f7921b1ee905","Yes",18,"female",12,"Ignorance","VAS"
"21835","Luck","Darrel","s3901","bfe85dfa8a47470e2600b4bae1dfe4c1","Yes",20,"male",13,"Ignorance","VAS"
"21859","Ability","Emma","s3911","25c0099bdeb9900e64b3f1e17ea9cf32","No",22,"female",12,"Ignorance","VAS"
"21860","Luck","Gerald","s3911","25c0099bdeb9900e64b3f1e17ea9cf32","No",22,"female",12,"Gettier","VAS"
"21861","Ability","Darrel","s3911","25c0099bdeb9900e64b3f1e17ea9cf32","No",22,"female",12,"Knowledge","VAS"
"21865","Luck","Gerald","s3914","25c0099bdeb9900e64b3f1e17ea9cf32","No",21,"male",12,"Gettier","VAS"
"21866","Ability","Emma","s3914","25c0099bdeb9900e64b3f1e17ea9cf32","No",21,"male",12,"Ignorance","VAS"
"21867","Ability","Darrel","s3914","25c0099bdeb9900e64b3f1e17ea9cf32","No",21,"male",12,"Knowledge","VAS"
"21898","Luck","Emma","s3928","bfe85dfa8a47470e2600b4bae1dfe4c1","Yes",21,"male",12,"Knowledge","VAS"
"21900","Luck","Darrel","s3928","bfe85dfa8a47470e2600b4bae1dfe4c1","Yes",21,"male",12,"Gettier","VAS"
"21910","Ability","Emma","s3935","bfe85dfa8a47470e2600b4bae1dfe4c1","Yes",21,"female",12,"Gettier","VAS"
"21911","Ability","Darrel","s3935","bfe85dfa8a47470e2600b4bae1dfe4c1","Yes",21,"female",12,"Ignorance","VAS"
"21912","Luck","Gerald","s3935","bfe85dfa8a47470e2600b4bae1dfe4c1","Yes",21,"female",12,"Knowledge","VAS"
"21916","Ability","Emma","s3937","bfe85dfa8a47470e2600b4bae1dfe4c1","Yes",30,"male",13,"Ignorance","VAS"
"21917","Ability","Darrel","s3937","bfe85dfa8a47470e2600b4bae1dfe4c1","Yes",30,"male",13,"Gettier","VAS"
"21918","Ability","Gerald","s3937","bfe85dfa8a47470e2600b4bae1dfe4c1","Yes",30,"male",13,"Knowledge","VAS"
"21922","Luck","Emma","s3939","bfe85dfa8a47470e2600b4bae1dfe4c1","Yes",28,"female",9,"Knowledge","Binary"
"21923","Ability","Darrel","s3939","bfe85dfa8a47470e2600b4bae1dfe4c1","Yes",28,"female",9,"Ignorance","Binary"
"21924","Luck","Gerald","s3939","bfe85dfa8a47470e2600b4bae1dfe4c1","Yes",28,"female",9,"Gettier","Binary"
"21931","Luck","Emma","s3944","25c0099bdeb9900e64b3f1e17ea9cf32","No",24,"female",18,"Gettier","VAS"
"21932","Ability","Darrel","s3944","25c0099bdeb9900e64b3f1e17ea9cf32","No",24,"female",18,"Ignorance","VAS"
"21933","Ability","Gerald","s3944","25c0099bdeb9900e64b3f1e17ea9cf32","No",24,"female",18,"Knowledge","VAS"
"21934","Luck","Emma","s3945","bfe85dfa8a47470e2600b4bae1dfe4c1","Yes",25,"male",15,"Gettier","Binary"
"21935","Ability","Gerald","s3945","bfe85dfa8a47470e2600b4bae1dfe4c1","Yes",25,"male",15,"Ignorance","Binary"
"21936","Ability","Darrel","s3945","bfe85dfa8a47470e2600b4bae1dfe4c1","Yes",25,"male",15,"Knowledge","Binary"
"21937","Luck","Emma","s3946","bfe85dfa8a47470e2600b4bae1dfe4c1","No",23,"male",12,"Knowledge","Binary"
"21938","Luck","Gerald","s3946","bfe85dfa8a47470e2600b4bae1dfe4c1","No",23,"male",12,"Gettier","Binary"
"21939","Ability","Darrel","s3946","bfe85dfa8a47470e2600b4bae1dfe4c1","No",23,"male",12,"Ignorance","Binary"
"21940","Ability","Darrel","s3947","bfe85dfa8a47470e2600b4bae1dfe4c1","Yes",24,"male",13,"Ignorance","Binary"
"21941","Ability","Emma","s3947","bfe85dfa8a47470e2600b4bae1dfe4c1","Yes",24,"male",13,"Gettier","Binary"
"21942","Ability","Gerald","s3947","bfe85dfa8a47470e2600b4bae1dfe4c1","Yes",24,"male",13,"Knowledge","Binary"
"21955","Ability","Darrel","s3952","25c0099bdeb9900e64b3f1e17ea9cf32","No",29,"female",18,"Ignorance","VAS"
"21956","Ability","Gerald","s3952","25c0099bdeb9900e64b3f1e17ea9cf32","No",29,"female",18,"Knowledge","VAS"
"21957","Luck","Emma","s3952","25c0099bdeb9900e64b3f1e17ea9cf32","No",29,"female",18,"Gettier","VAS"
"21967","Ability","Darrel","s3960","bfe85dfa8a47470e2600b4bae1dfe4c1","No",19,"female",12,"Ignorance","VAS"
"21968","Luck","Emma","s3960","bfe85dfa8a47470e2600b4bae1dfe4c1","No",19,"female",12,"Knowledge","VAS"
"21969","Ability","Gerald","s3960","bfe85dfa8a47470e2600b4bae1dfe4c1","No",19,"female",12,"Gettier","VAS"
"21970","Luck","Gerald","s3963","bfe85dfa8a47470e2600b4bae1dfe4c1","Yes",19,"female",12,"Gettier","VAS"
"21971","Ability","Darrel","s3963","bfe85dfa8a47470e2600b4bae1dfe4c1","Yes",19,"female",12,"Ignorance","VAS"
"21972","Luck","Emma","s3963","bfe85dfa8a47470e2600b4bae1dfe4c1","Yes",19,"female",12,"Knowledge","VAS"
"21976","Luck","Darrel","s3969","bfe85dfa8a47470e2600b4bae1dfe4c1","Yes",20,"female",12,"Gettier","Binary"
"21977","Ability","Emma","s3969","bfe85dfa8a47470e2600b4bae1dfe4c1","Yes",20,"female",12,"Knowledge","Binary"
"21978","Ability","Gerald","s3969","bfe85dfa8a47470e2600b4bae1dfe4c1","Yes",20,"female",12,"Ignorance","Binary"
"21982","Luck","Emma","s3972","bfe85dfa8a47470e2600b4bae1dfe4c1","Yes",22,"male",12,"Gettier","Binary"
"21983","Luck","Darrel","s3972","bfe85dfa8a47470e2600b4bae1dfe4c1","Yes",22,"male",12,"Knowledge","Binary"
"21984","Ability","Gerald","s3972","bfe85dfa8a47470e2600b4bae1dfe4c1","Yes",22,"male",12,"Ignorance","Binary"
"21997","Ability","Emma","s3982","20e15d6f0eb0520239a9f7921b1ee905","Yes",41,"female",18,"Ignorance","VAS"
"21998","Luck","Darrel","s3982","20e15d6f0eb0520239a9f7921b1ee905","Yes",41,"female",18,"Knowledge","VAS"
"21999","Luck","Gerald","s3982","20e15d6f0eb0520239a9f7921b1ee905","Yes",41,"female",18,"Gettier","VAS"
"22003","Luck","Emma","s3984","25c0099bdeb9900e64b3f1e17ea9cf32","No",23,"female",16,"Gettier","VAS"
"22004","Luck","Darrel","s3984","25c0099bdeb9900e64b3f1e17ea9cf32","No",23,"female",16,"Ignorance","VAS"
"22005","Luck","Gerald","s3984","25c0099bdeb9900e64b3f1e17ea9cf32","No",23,"female",16,"Knowledge","VAS"
"22021","Luck","Gerald","s4000","20e15d6f0eb0520239a9f7921b1ee905","No",20,"female",13,"Ignorance","VAS"
"22022","Ability","Darrel","s4000","20e15d6f0eb0520239a9f7921b1ee905","No",20,"female",13,"Knowledge","VAS"
"22023","Luck","Emma","s4000","20e15d6f0eb0520239a9f7921b1ee905","No",20,"female",13,"Gettier","VAS"
"22036","Luck","Emma","s4009","20e15d6f0eb0520239a9f7921b1ee905","Yes",22,"female",14,"Gettier","VAS"
"22038","Luck","Gerald","s4009","20e15d6f0eb0520239a9f7921b1ee905","Yes",22,"female",14,"Ignorance","VAS"
"22051","Ability","Darrel","s4017","25c0099bdeb9900e64b3f1e17ea9cf32","No",30,"female",17,"Knowledge","VAS"
"22052","Ability","Emma","s4017","25c0099bdeb9900e64b3f1e17ea9cf32","No",30,"female",17,"Ignorance","VAS"
"22054","Luck","Emma","s4020","25c0099bdeb9900e64b3f1e17ea9cf32","No",25,"female",18,"Knowledge","VAS"
"22055","Luck","Gerald","s4020","25c0099bdeb9900e64b3f1e17ea9cf32","No",25,"female",18,"Gettier","VAS"
"22056","Luck","Darrel","s4020","25c0099bdeb9900e64b3f1e17ea9cf32","No",25,"female",18,"Ignorance","VAS"
"22060","Luck","Gerald","s4022","25c0099bdeb9900e64b3f1e17ea9cf32","No",30,"female",18,"Ignorance","VAS"
"22061","Ability","Darrel","s4022","25c0099bdeb9900e64b3f1e17ea9cf32","No",30,"female",18,"Knowledge","VAS"
"22078","Luck","Darrel","s4030","20e15d6f0eb0520239a9f7921b1ee905","Yes",20,"female",14,"Gettier","VAS"
"22079","Luck","Gerald","s4030","20e15d6f0eb0520239a9f7921b1ee905","Yes",20,"female",14,"Knowledge","VAS"
"22080","Luck","Emma","s4030","20e15d6f0eb0520239a9f7921b1ee905","Yes",20,"female",14,"Ignorance","VAS"
"22084","Luck","Emma","s4035","20e15d6f0eb0520239a9f7921b1ee905","Yes",23,"female",4,"Knowledge","VAS"
"22085","Luck","Gerald","s4035","20e15d6f0eb0520239a9f7921b1ee905","Yes",23,"female",4,"Ignorance","VAS"
"22086","Ability","Darrel","s4035","20e15d6f0eb0520239a9f7921b1ee905","Yes",23,"female",4,"Gettier","VAS"
"22087","Luck","Emma","s4039","20e15d6f0eb0520239a9f7921b1ee905","No",33,"male",18,"Gettier","VAS"
"22088","Luck","Gerald","s4039","20e15d6f0eb0520239a9f7921b1ee905","No",33,"male",18,"Knowledge","VAS"
"22089","Luck","Darrel","s4039","20e15d6f0eb0520239a9f7921b1ee905","No",33,"male",18,"Ignorance","VAS"
"22141","Ability","Darrel","s4080","10fe64c77bdcdd1f63c4f6f6767bd834","Yes",22,"female",17,"Gettier","VAS"
"22142","Luck","Emma","s4080","10fe64c77bdcdd1f63c4f6f6767bd834","Yes",22,"female",17,"Ignorance","VAS"
"22150","Ability","Emma","s4088","10fe64c77bdcdd1f63c4f6f6767bd834","Yes",21,"male",14,"Ignorance","Binary"
"22151","Luck","Gerald","s4088","10fe64c77bdcdd1f63c4f6f6767bd834","Yes",21,"male",14,"Knowledge","Binary"
"22152","Luck","Darrel","s4088","10fe64c77bdcdd1f63c4f6f6767bd834","Yes",21,"male",14,"Gettier","Binary"
"22210","Luck","Emma","s4140","10fe64c77bdcdd1f63c4f6f6767bd834","Yes",20,"male",14,"Gettier","VAS"
"22211","Ability","Gerald","s4140","10fe64c77bdcdd1f63c4f6f6767bd834","Yes",20,"male",14,"Ignorance","VAS"
"22212","Ability","Darrel","s4140","10fe64c77bdcdd1f63c4f6f6767bd834","Yes",20,"male",14,"Knowledge","VAS"
"22213","Ability","Gerald","s4142","10fe64c77bdcdd1f63c4f6f6767bd834","Yes",21,"male",18,"Ignorance","VAS"
"22214","Luck","Emma","s4142","10fe64c77bdcdd1f63c4f6f6767bd834","Yes",21,"male",18,"Knowledge","VAS"
"22215","Luck","Darrel","s4142","10fe64c77bdcdd1f63c4f6f6767bd834","Yes",21,"male",18,"Gettier","VAS"
"22219","Ability","Darrel","s4144","20e15d6f0eb0520239a9f7921b1ee905","Yes",23,"female",16,"Knowledge","VAS"
"22220","Luck","Emma","s4144","20e15d6f0eb0520239a9f7921b1ee905","Yes",23,"female",16,"Gettier","VAS"
"22221","Ability","Gerald","s4144","20e15d6f0eb0520239a9f7921b1ee905","Yes",23,"female",16,"Ignorance","VAS"
"22252","Ability","Gerald","s4159","10fe64c77bdcdd1f63c4f6f6767bd834","Yes",21,"female",18,"Gettier","VAS"
"22253","Ability","Darrel","s4159","10fe64c77bdcdd1f63c4f6f6767bd834","Yes",21,"female",18,"Ignorance","VAS"
"22254","Luck","Emma","s4159","10fe64c77bdcdd1f63c4f6f6767bd834","Yes",21,"female",18,"Knowledge","VAS"
"22255","Ability","Gerald","s4160","10fe64c77bdcdd1f63c4f6f6767bd834","Yes",18,"female",13,"Gettier","Binary"
"22256","Luck","Emma","s4160","10fe64c77bdcdd1f63c4f6f6767bd834","Yes",18,"female",13,"Knowledge","Binary"
"22257","Ability","Darrel","s4160","10fe64c77bdcdd1f63c4f6f6767bd834","Yes",18,"female",13,"Ignorance","Binary"
"22270","Ability","Darrel","s4173","20e15d6f0eb0520239a9f7921b1ee905","Yes",21,"female",16,"Gettier","VAS"
"22272","Luck","Emma","s4173","20e15d6f0eb0520239a9f7921b1ee905","Yes",21,"female",16,"Knowledge","VAS"
"22294","Ability","Emma","s4191","10fe64c77bdcdd1f63c4f6f6767bd834","Yes",18,"female",12,"Ignorance","VAS"
"22295","Ability","Gerald","s4191","10fe64c77bdcdd1f63c4f6f6767bd834","Yes",18,"female",12,"Knowledge","VAS"
"22297","Ability","Gerald","s4194","10fe64c77bdcdd1f63c4f6f6767bd834","Yes",25,"female",18,"Ignorance","VAS"
"22298","Ability","Darrel","s4194","10fe64c77bdcdd1f63c4f6f6767bd834","Yes",25,"female",18,"Gettier","VAS"
"22299","Luck","Emma","s4194","10fe64c77bdcdd1f63c4f6f6767bd834","Yes",25,"female",18,"Knowledge","VAS"
"22309","Ability","Darrel","s4203","10fe64c77bdcdd1f63c4f6f6767bd834","Yes",25,"male",16,"Gettier","VAS"
"22310","Ability","Gerald","s4203","10fe64c77bdcdd1f63c4f6f6767bd834","Yes",25,"male",16,"Ignorance","VAS"
"22312","Ability","Gerald","s4206","10fe64c77bdcdd1f63c4f6f6767bd834","Yes",21,"male",17,"Knowledge","VAS"
"22313","Ability","Emma","s4206","10fe64c77bdcdd1f63c4f6f6767bd834","Yes",21,"male",17,"Ignorance","VAS"
"22325","Ability","Emma","s4214","20e15d6f0eb0520239a9f7921b1ee905","Yes",25,"female",18,"Gettier","VAS"
"22326","Ability","Gerald","s4214","20e15d6f0eb0520239a9f7921b1ee905","Yes",25,"female",18,"Knowledge","VAS"
"22357","Ability","Emma","s4226","bfe85dfa8a47470e2600b4bae1dfe4c1","Yes",21,"female",11,"Ignorance","Binary"
"22358","Ability","Darrel","s4226","bfe85dfa8a47470e2600b4bae1dfe4c1","Yes",21,"female",11,"Knowledge","Binary"
"22359","Luck","Gerald","s4226","bfe85dfa8a47470e2600b4bae1dfe4c1","Yes",21,"female",11,"Gettier","Binary"
"22381","Luck","Gerald","s4256","bfe85dfa8a47470e2600b4bae1dfe4c1","Yes",19,"male",13,"Gettier","Binary"
"22383","Ability","Darrel","s4256","bfe85dfa8a47470e2600b4bae1dfe4c1","Yes",19,"male",13,"Knowledge","Binary"
"22386","Ability","Darrel","s4257","bfe85dfa8a47470e2600b4bae1dfe4c1","Yes",22,"female",13,"Ignorance","VAS"
"22402","Ability","Darrel","s4266","bfe85dfa8a47470e2600b4bae1dfe4c1","Yes",22,"male",13,"Ignorance","Binary"
"22403","Ability","Emma","s4266","bfe85dfa8a47470e2600b4bae1dfe4c1","Yes",22,"male",13,"Knowledge","Binary"
"22404","Ability","Gerald","s4266","bfe85dfa8a47470e2600b4bae1dfe4c1","Yes",22,"male",13,"Gettier","Binary"
"22408","Ability","Darrel","s4268","bfe85dfa8a47470e2600b4bae1dfe4c1","Yes",25,"male",13,"Knowledge","VAS"
"22409","Ability","Gerald","s4268","bfe85dfa8a47470e2600b4bae1dfe4c1","Yes",25,"male",13,"Gettier","VAS"
"22410","Luck","Emma","s4268","bfe85dfa8a47470e2600b4bae1dfe4c1","Yes",25,"male",13,"Ignorance","VAS"
"22441","Ability","Emma","s4285","bfe85dfa8a47470e2600b4bae1dfe4c1","Yes",25,"male",13,"Ignorance","VAS"
"22442","Luck","Darrel","s4285","bfe85dfa8a47470e2600b4bae1dfe4c1","Yes",25,"male",13,"Gettier","VAS"
"22443","Ability","Gerald","s4285","bfe85dfa8a47470e2600b4bae1dfe4c1","Yes",25,"male",13,"Knowledge","VAS"
"22462","Luck","Gerald","s4323","10fe64c77bdcdd1f63c4f6f6767bd834","Yes",25,"male",18,"Gettier","Binary"
"22463","Luck","Emma","s4323","10fe64c77bdcdd1f63c4f6f6767bd834","Yes",25,"male",18,"Knowledge","Binary"
"22465","Ability","Gerald","s4325","10fe64c77bdcdd1f63c4f6f6767bd834","Yes",19,"male",13,"Knowledge","VAS"
"22467","Luck","Emma","s4325","10fe64c77bdcdd1f63c4f6f6767bd834","Yes",19,"male",13,"Gettier","VAS"
"22543","Ability","Gerald","s4357","bfe85dfa8a47470e2600b4bae1dfe4c1","Yes",25,"male",13,"Gettier","VAS"
"22544","Ability","Emma","s4357","bfe85dfa8a47470e2600b4bae1dfe4c1","Yes",25,"male",13,"Knowledge","VAS"
"22545","Ability","Darrel","s4357","bfe85dfa8a47470e2600b4bae1dfe4c1","Yes",25,"male",13,"Ignorance","VAS"
"22555","Ability","Gerald","s4368","bfe85dfa8a47470e2600b4bae1dfe4c1","Yes",19,"female",12,"Gettier","VAS"
"22556","Ability","Darrel","s4368","bfe85dfa8a47470e2600b4bae1dfe4c1","Yes",19,"female",12,"Ignorance","VAS"
"22564","Ability","Gerald","s4373","bfe85dfa8a47470e2600b4bae1dfe4c1","Yes",21,"male",13,"Gettier","VAS"
"22565","Ability","Emma","s4373","bfe85dfa8a47470e2600b4bae1dfe4c1","Yes",21,"male",13,"Knowledge","VAS"
"22566","Luck","Darrel","s4373","bfe85dfa8a47470e2600b4bae1dfe4c1","Yes",21,"male",13,"Ignorance","VAS"
"22585","Ability","Darrel","s4385","bfe85dfa8a47470e2600b4bae1dfe4c1","No",21,"female",13,"Knowledge","VAS"
"22586","Luck","Emma","s4385","bfe85dfa8a47470e2600b4bae1dfe4c1","No",21,"female",13,"Gettier","VAS"
"22587","Ability","Gerald","s4385","bfe85dfa8a47470e2600b4bae1dfe4c1","No",21,"female",13,"Ignorance","VAS"
"22591","Ability","Darrel","s4387","bfe85dfa8a47470e2600b4bae1dfe4c1","Yes",19,"female",13,"Ignorance","VAS"
"22592","Luck","Emma","s4387","bfe85dfa8a47470e2600b4bae1dfe4c1","Yes",19,"female",13,"Gettier","VAS"
"22593","Ability","Gerald","s4387","bfe85dfa8a47470e2600b4bae1dfe4c1","Yes",19,"female",13,"Knowledge","VAS"
"22621","Ability","Gerald","s4403","bfe85dfa8a47470e2600b4bae1dfe4c1","Yes",34,"male",12,"Gettier","VAS"
"22622","Ability","Darrel","s4403","bfe85dfa8a47470e2600b4bae1dfe4c1","Yes",34,"male",12,"Ignorance","VAS"
"22623","Luck","Emma","s4403","bfe85dfa8a47470e2600b4bae1dfe4c1","Yes",34,"male",12,"Knowledge","VAS"
"22624","Ability","Gerald","s4409","20e15d6f0eb0520239a9f7921b1ee905","Yes",25,"female",18,"Knowledge","VAS"
"22625","Ability","Darrel","s4409","20e15d6f0eb0520239a9f7921b1ee905","Yes",25,"female",18,"Ignorance","VAS"
"22626","Ability","Emma","s4409","20e15d6f0eb0520239a9f7921b1ee905","Yes",25,"female",18,"Gettier","VAS"
"22633","Luck","Emma","s4415","20e15d6f0eb0520239a9f7921b1ee905","Yes",21,"male",12,"Ignorance","VAS"
"22634","Ability","Darrel","s4415","20e15d6f0eb0520239a9f7921b1ee905","Yes",21,"male",12,"Gettier","VAS"
"22635","Ability","Gerald","s4415","20e15d6f0eb0520239a9f7921b1ee905","Yes",21,"male",12,"Knowledge","VAS"
"22639","Luck","Darrel","s4423","20e15d6f0eb0520239a9f7921b1ee905","Yes",19,"female",12,"Knowledge","VAS"
"22640","Luck","Gerald","s4423","20e15d6f0eb0520239a9f7921b1ee905","Yes",19,"female",12,"Gettier","VAS"
"22641","Ability","Emma","s4423","20e15d6f0eb0520239a9f7921b1ee905","Yes",19,"female",12,"Ignorance","VAS"
"22675","Ability","Emma","s4490","20e15d6f0eb0520239a9f7921b1ee905","Yes",35,"female",16,"Knowledge","VAS"
"22676","Luck","Darrel","s4490","20e15d6f0eb0520239a9f7921b1ee905","Yes",35,"female",16,"Gettier","VAS"
"22677","Ability","Gerald","s4490","20e15d6f0eb0520239a9f7921b1ee905","Yes",35,"female",16,"Ignorance","VAS"
"22688","Ability","Emma","s4503","bfe85dfa8a47470e2600b4bae1dfe4c1","Yes",24,"female",13,"Ignorance","VAS"
"22689","Ability","Gerald","s4503","bfe85dfa8a47470e2600b4bae1dfe4c1","Yes",24,"female",13,"Knowledge","VAS"
"22696","Luck","Emma","s4506","bfe85dfa8a47470e2600b4bae1dfe4c1","Yes",22,"male",13,"Gettier","VAS"
"22697","Luck","Gerald","s4506","bfe85dfa8a47470e2600b4bae1dfe4c1","Yes",22,"male",13,"Knowledge","VAS"
"22698","Ability","Darrel","s4506","bfe85dfa8a47470e2600b4bae1dfe4c1","Yes",22,"male",13,"Ignorance","VAS"
"22711","Ability","Gerald","s4513","10fe64c77bdcdd1f63c4f6f6767bd834","Yes",22,"female",15,"Knowledge","VAS"
"22712","Ability","Darrel","s4513","10fe64c77bdcdd1f63c4f6f6767bd834","Yes",22,"female",15,"Gettier","VAS"
"22720","Luck","Gerald","s4519","bfe85dfa8a47470e2600b4bae1dfe4c1","Yes",20,"female",12,"Gettier","VAS"
"22721","Ability","Darrel","s4519","bfe85dfa8a47470e2600b4bae1dfe4c1","Yes",20,"female",12,"Knowledge","VAS"
"22722","Ability","Emma","s4519","bfe85dfa8a47470e2600b4bae1dfe4c1","Yes",20,"female",12,"Ignorance","VAS"
"22732","Ability","Emma","s4523","bfe85dfa8a47470e2600b4bae1dfe4c1","No",24,"female",13,"Ignorance","VAS"
"22733","Ability","Darrel","s4523","bfe85dfa8a47470e2600b4bae1dfe4c1","No",24,"female",13,"Gettier","VAS"
"22734","Ability","Gerald","s4523","bfe85dfa8a47470e2600b4bae1dfe4c1","No",24,"female",13,"Knowledge","VAS"
"22750","Ability","Emma","s4529","bfe85dfa8a47470e2600b4bae1dfe4c1","Yes",22,"female",13,"Knowledge","VAS"
"22751","Ability","Darrel","s4529","bfe85dfa8a47470e2600b4bae1dfe4c1","Yes",22,"female",13,"Ignorance","VAS"
"22752","Luck","Gerald","s4529","bfe85dfa8a47470e2600b4bae1dfe4c1","Yes",22,"female",13,"Gettier","VAS"
"22762","Luck","Emma","s4533","bfe85dfa8a47470e2600b4bae1dfe4c1","Yes",23,"female",13,"Gettier","VAS"
"22763","Ability","Darrel","s4533","bfe85dfa8a47470e2600b4bae1dfe4c1","Yes",23,"female",13,"Knowledge","VAS"
"22764","Luck","Gerald","s4533","bfe85dfa8a47470e2600b4bae1dfe4c1","Yes",23,"female",13,"Ignorance","VAS"
"22765","Luck","Emma","s4534","bfe85dfa8a47470e2600b4bae1dfe4c1","No",26,"male",12,"Ignorance","VAS"
"22767","Luck","Darrel","s4534","bfe85dfa8a47470e2600b4bae1dfe4c1","No",26,"male",12,"Gettier","VAS"
"22768","Ability","Gerald","s4535","bfe85dfa8a47470e2600b4bae1dfe4c1","Yes",22,"female",12,"Ignorance","VAS"
"22769","Luck","Darrel","s4535","bfe85dfa8a47470e2600b4bae1dfe4c1","Yes",22,"female",12,"Gettier","VAS"
"22770","Luck","Emma","s4535","bfe85dfa8a47470e2600b4bae1dfe4c1","Yes",22,"female",12,"Knowledge","VAS"
"22783","Luck","Darrel","s4540","bfe85dfa8a47470e2600b4bae1dfe4c1","Yes",23,"male",16,"Gettier","VAS"
"22784","Ability","Gerald","s4540","bfe85dfa8a47470e2600b4bae1dfe4c1","Yes",23,"male",16,"Ignorance","VAS"
"22785","Ability","Emma","s4540","bfe85dfa8a47470e2600b4bae1dfe4c1","Yes",23,"male",16,"Knowledge","VAS"
"22790","Luck","Emma","s4542","20e15d6f0eb0520239a9f7921b1ee905","Yes",22,"female",17,"Gettier","VAS"
"22791","Luck","Gerald","s4542","20e15d6f0eb0520239a9f7921b1ee905","Yes",22,"female",17,"Ignorance","VAS"
"22798","Luck","Emma","s4546","bfe85dfa8a47470e2600b4bae1dfe4c1","No",21,"male",13,"Gettier","VAS"
"22799","Luck","Gerald","s4546","bfe85dfa8a47470e2600b4bae1dfe4c1","No",21,"male",13,"Knowledge","VAS"
"22800","Ability","Darrel","s4546","bfe85dfa8a47470e2600b4bae1dfe4c1","No",21,"male",13,"Ignorance","VAS"
"22810","Luck","Darrel","s4560","bfe85dfa8a47470e2600b4bae1dfe4c1","Yes",18,"female",12,"Ignorance","VAS"
"22812","Luck","Gerald","s4560","bfe85dfa8a47470e2600b4bae1dfe4c1","Yes",18,"female",12,"Knowledge","VAS"
"22819","Ability","Darrel","s4564","10fe64c77bdcdd1f63c4f6f6767bd834","Yes",19,"male",14,"Knowledge","Binary"
"22820","Luck","Emma","s4564","10fe64c77bdcdd1f63c4f6f6767bd834","Yes",19,"male",14,"Gettier","Binary"
"22834","Luck","Gerald","s4570","bfe85dfa8a47470e2600b4bae1dfe4c1","Yes",37,"female",13,"Knowledge","VAS"
"22835","Ability","Darrel","s4570","bfe85dfa8a47470e2600b4bae1dfe4c1","Yes",37,"female",13,"Ignorance","VAS"
"22836","Luck","Emma","s4570","bfe85dfa8a47470e2600b4bae1dfe4c1","Yes",37,"female",13,"Gettier","VAS"
"22840","Luck","Gerald","s4572","bfe85dfa8a47470e2600b4bae1dfe4c1","Yes",19,"female",12,"Knowledge","VAS"
