"","know_vas_combined","vignette","id","person_code","comp","age","gender2","education","cond","vignette_order","cond_order"
"23586","Believes","Emma","s590","c22875ee12b4cdfb8843ead3b8e1ddf8","No",19,"female",14,"Gettier","DEG","IGK"
"23587","Believes","Emma","s591","c22875ee12b4cdfb8843ead3b8e1ddf8","Yes",19,"male",13,"Knowledge","GDE","IGK"
"23588","Believes","Gerald","s591","c22875ee12b4cdfb8843ead3b8e1ddf8","Yes",19,"male",13,"Ignorance","GDE","IGK"
"23589","Believes","Darrel","s591","c22875ee12b4cdfb8843ead3b8e1ddf8","Yes",19,"male",13,"Gettier","GDE","IGK"
"23590","Knows","Gerald","s592","c22875ee12b4cdfb8843ead3b8e1ddf8","Yes",18,"female",12,"Gettier","GDE","GIK"
"23591","Believes","Emma","s592","c22875ee12b4cdfb8843ead3b8e1ddf8","Yes",18,"female",12,"Knowledge","GDE","GIK"
"23592","Believes","Darrel","s592","c22875ee12b4cdfb8843ead3b8e1ddf8","Yes",18,"female",12,"Ignorance","GDE","GIK"
"23611","Knows","Gerald","s594","c22875ee12b4cdfb8843ead3b8e1ddf8","Yes",19,"female",14,"Gettier","GED","GIK"
"23612","Believes","Emma","s594","c22875ee12b4cdfb8843ead3b8e1ddf8","Yes",19,"female",14,"Ignorance","GED","GIK"
"23613","Knows","Darrel","s594","c22875ee12b4cdfb8843ead3b8e1ddf8","Yes",19,"female",14,"Knowledge","GED","GIK"
"23626","Believes","Darrel","s597","c22875ee12b4cdfb8843ead3b8e1ddf8","Yes",19,"female",14,"Ignorance","EDG","KIG"
"23627","Believes","Emma","s597","c22875ee12b4cdfb8843ead3b8e1ddf8","Yes",19,"female",14,"Knowledge","EDG","KIG"
"23628","Knows","Gerald","s597","c22875ee12b4cdfb8843ead3b8e1ddf8","Yes",19,"female",14,"Gettier","EDG","KIG"
"23629","Believes","Gerald","s598","c22875ee12b4cdfb8843ead3b8e1ddf8","Yes",27,"male",12,"Ignorance","GED","IGK"
"23630","Believes","Emma","s598","c22875ee12b4cdfb8843ead3b8e1ddf8","Yes",27,"male",12,"Gettier","GED","IGK"
"23631","Knows","Darrel","s598","c22875ee12b4cdfb8843ead3b8e1ddf8","Yes",27,"male",12,"Knowledge","GED","IGK"
"23635","Believes","Emma","s6004","20e15d6f0eb0520239a9f7921b1ee905","Yes",19,"male",14,"Ignorance","GED","KIG"
"23636","Believes","Gerald","s6004","20e15d6f0eb0520239a9f7921b1ee905","Yes",19,"male",14,"Knowledge","GED","KIG"
"23637","Believes","Darrel","s6004","20e15d6f0eb0520239a9f7921b1ee905","Yes",19,"male",14,"Gettier","GED","KIG"
"23683","Believes","Gerald","s609","c22875ee12b4cdfb8843ead3b8e1ddf8","No",18,"male",14,"Gettier","GDE","GKI"
"23684","Knows","Darrel","s609","c22875ee12b4cdfb8843ead3b8e1ddf8","No",18,"male",14,"Knowledge","GDE","GKI"
"23685","Believes","Emma","s609","c22875ee12b4cdfb8843ead3b8e1ddf8","No",18,"male",14,"Ignorance","GDE","GKI"
"23689","Knows","Gerald","s6094","10fe64c77bdcdd1f63c4f6f6767bd834","Yes",23,"male",17,"Gettier","GDE","GIK"
"23690","Believes","Emma","s6094","10fe64c77bdcdd1f63c4f6f6767bd834","Yes",23,"male",17,"Knowledge","GDE","GIK"
"23691","Believes","Darrel","s6094","10fe64c77bdcdd1f63c4f6f6767bd834","Yes",23,"male",17,"Ignorance","GDE","GIK"
"23695","Believes","Darrel","s610","c22875ee12b4cdfb8843ead3b8e1ddf8","Yes",18,"female",12,"Knowledge","DEG","KGI"
"23696","Believes","Gerald","s610","c22875ee12b4cdfb8843ead3b8e1ddf8","Yes",18,"female",12,"Ignorance","DEG","KGI"
"23697","Believes","Emma","s610","c22875ee12b4cdfb8843ead3b8e1ddf8","Yes",18,"female",12,"Gettier","DEG","KGI"
"23758","Believes","Emma","s621","c22875ee12b4cdfb8843ead3b8e1ddf8","No",21,"female",16,"Gettier","GDE","KIG"
"23759","Knows","Darrel","s621","c22875ee12b4cdfb8843ead3b8e1ddf8","No",21,"female",16,"Ignorance","GDE","KIG"
"23760","Knows","Gerald","s621","c22875ee12b4cdfb8843ead3b8e1ddf8","No",21,"female",16,"Knowledge","GDE","KIG"
"23779","Knows","Gerald","s6280","10fe64c77bdcdd1f63c4f6f6767bd834","Yes",31,"male",15,"Gettier","DEG","KIG"
"23780","Believes","Emma","s6280","10fe64c77bdcdd1f63c4f6f6767bd834","Yes",31,"male",15,"Ignorance","DEG","KIG"
"23781","Knows","Darrel","s6280","10fe64c77bdcdd1f63c4f6f6767bd834","Yes",31,"male",15,"Knowledge","DEG","KIG"
"23803","Knows","Emma","s636","c22875ee12b4cdfb8843ead3b8e1ddf8","No",18,"male",14,"Knowledge","DGE","IGK"
"23804","Knows","Gerald","s636","c22875ee12b4cdfb8843ead3b8e1ddf8","No",18,"male",14,"Gettier","DGE","IGK"
"23805","Knows","Darrel","s636","c22875ee12b4cdfb8843ead3b8e1ddf8","No",18,"male",14,"Ignorance","DGE","IGK"
"23851","Believes","Emma","s6441","3e1f2a5e94450c8371562c74671ace76","Yes",45,"male",5,"Knowledge","EDG","KGI"
"23852","Believes","Darrel","s6441","3e1f2a5e94450c8371562c74671ace76","Yes",45,"male",5,"Gettier","EDG","KGI"
"23853","Believes","Gerald","s6441","3e1f2a5e94450c8371562c74671ace76","Yes",45,"male",5,"Ignorance","EDG","KGI"
"23959","Believes","Gerald","s6584","3e1f2a5e94450c8371562c74671ace76","Yes",21,"male",16,"Gettier","GDE","GKI"
"23960","Believes","Emma","s6584","3e1f2a5e94450c8371562c74671ace76","Yes",21,"male",16,"Ignorance","GDE","GKI"
"23961","Believes","Darrel","s6584","3e1f2a5e94450c8371562c74671ace76","Yes",21,"male",16,"Knowledge","GDE","GKI"
"23974","Believes","Darrel","s660","c22875ee12b4cdfb8843ead3b8e1ddf8","Yes",18,"female",14,"Gettier","DEG","GIK"
"23975","Believes","Emma","s660","c22875ee12b4cdfb8843ead3b8e1ddf8","Yes",18,"female",14,"Ignorance","DEG","GIK"
"23976","Knows","Gerald","s660","c22875ee12b4cdfb8843ead3b8e1ddf8","Yes",18,"female",14,"Knowledge","DEG","GIK"
"23983","Believes","Emma","s661","c22875ee12b4cdfb8843ead3b8e1ddf8","No",18,"female",12,"Gettier","DGE","KIG"
"23984","Knows","Darrel","s661","c22875ee12b4cdfb8843ead3b8e1ddf8","No",18,"female",12,"Knowledge","DGE","KIG"
"23985","Believes","Gerald","s661","c22875ee12b4cdfb8843ead3b8e1ddf8","No",18,"female",12,"Ignorance","DGE","KIG"
"23986","Knows","Gerald","s6613","25c0099bdeb9900e64b3f1e17ea9cf32","No",25,"female",18,"Knowledge","GED","KIG"
"23987","Knows","Darrel","s6613","25c0099bdeb9900e64b3f1e17ea9cf32","No",25,"female",18,"Gettier","GED","KIG"
"23988","Knows","Emma","s6613","25c0099bdeb9900e64b3f1e17ea9cf32","No",25,"female",18,"Ignorance","GED","KIG"
"23992","Knows","Darrel","s6615","20e15d6f0eb0520239a9f7921b1ee905","Yes",23,"female",17,"Knowledge","DGE","KIG"
"23993","Believes","Gerald","s6615","20e15d6f0eb0520239a9f7921b1ee905","Yes",23,"female",17,"Ignorance","DGE","KIG"
"23994","Believes","Emma","s6615","20e15d6f0eb0520239a9f7921b1ee905","Yes",23,"female",17,"Gettier","DGE","KIG"
"24004","Knows","Darrel","s663","c22875ee12b4cdfb8843ead3b8e1ddf8","Yes",18,"male",12,"Knowledge","EDG","IKG"
"24005","Believes","Gerald","s663","c22875ee12b4cdfb8843ead3b8e1ddf8","Yes",18,"male",12,"Gettier","EDG","IKG"
"24006","Believes","Emma","s663","c22875ee12b4cdfb8843ead3b8e1ddf8","Yes",18,"male",12,"Ignorance","EDG","IKG"
"24019","Knows","Gerald","s664","c22875ee12b4cdfb8843ead3b8e1ddf8","No",20,"female",14,"Gettier","EDG","KIG"
"24020","Believes","Darrel","s664","c22875ee12b4cdfb8843ead3b8e1ddf8","No",20,"female",14,"Ignorance","EDG","KIG"
"24021","Knows","Emma","s664","c22875ee12b4cdfb8843ead3b8e1ddf8","No",20,"female",14,"Knowledge","EDG","KIG"
"24055","Believes","Gerald","s6680","25c0099bdeb9900e64b3f1e17ea9cf32","No",24,"male",18,"Ignorance","DEG","GKI"
"24056","Knows","Darrel","s6680","25c0099bdeb9900e64b3f1e17ea9cf32","No",24,"male",18,"Gettier","DEG","GKI"
"24057","Believes","Emma","s6680","25c0099bdeb9900e64b3f1e17ea9cf32","No",24,"male",18,"Knowledge","DEG","GKI"
"24070","Believes","Darrel","s6693","25c0099bdeb9900e64b3f1e17ea9cf32","No",26,"male",12,"Ignorance","EGD","KGI"
"24071","Believes","Emma","s6693","25c0099bdeb9900e64b3f1e17ea9cf32","No",26,"male",12,"Knowledge","EGD","KGI"
"24072","Believes","Gerald","s6693","25c0099bdeb9900e64b3f1e17ea9cf32","No",26,"male",12,"Gettier","EGD","KGI"
"24133","Believes","Emma","s6732","10fe64c77bdcdd1f63c4f6f6767bd834","Yes",20,"female",18,"Ignorance","DGE","KGI"
"24134","Believes","Darrel","s6732","10fe64c77bdcdd1f63c4f6f6767bd834","Yes",20,"female",18,"Knowledge","DGE","KGI"
"24135","Believes","Gerald","s6732","10fe64c77bdcdd1f63c4f6f6767bd834","Yes",20,"female",18,"Gettier","DGE","KGI"
"24151","Knows","Darrel","s6754","25c0099bdeb9900e64b3f1e17ea9cf32","No",25,"female",17,"Ignorance","DEG","IKG"
"24152","Knows","Emma","s6754","25c0099bdeb9900e64b3f1e17ea9cf32","No",25,"female",17,"Knowledge","DEG","IKG"
"24153","Knows","Gerald","s6754","25c0099bdeb9900e64b3f1e17ea9cf32","No",25,"female",17,"Gettier","DEG","IKG"
"24160","Believes","Emma","s6760","25c0099bdeb9900e64b3f1e17ea9cf32","No",26,"male",18,"Ignorance","DGE","GKI"
"24161","Knows","Gerald","s6760","25c0099bdeb9900e64b3f1e17ea9cf32","No",26,"male",18,"Knowledge","DGE","GKI"
"24162","Knows","Darrel","s6760","25c0099bdeb9900e64b3f1e17ea9cf32","No",26,"male",18,"Gettier","DGE","GKI"
"24166","Believes","Emma","s6765","25c0099bdeb9900e64b3f1e17ea9cf32","No",23,"male",16,"Ignorance","EGD","IKG"
"24167","Knows","Darrel","s6765","25c0099bdeb9900e64b3f1e17ea9cf32","No",23,"male",16,"Gettier","EGD","IKG"
"24168","Believes","Gerald","s6765","25c0099bdeb9900e64b3f1e17ea9cf32","No",23,"male",16,"Knowledge","EGD","IKG"
"24172","Believes","Darrel","s6777","25c0099bdeb9900e64b3f1e17ea9cf32","No",23,"male",17,"Ignorance","GDE","GIK"
"24173","Believes","Emma","s6777","25c0099bdeb9900e64b3f1e17ea9cf32","No",23,"male",17,"Knowledge","GDE","GIK"
"24175","Believes","Darrel","s6782","3e1f2a5e94450c8371562c74671ace76","Yes",27,"female",12,"Ignorance","GED","GKI"
"24176","Believes","Gerald","s6782","3e1f2a5e94450c8371562c74671ace76","Yes",27,"female",12,"Gettier","GED","GKI"
"24177","Knows","Emma","s6782","3e1f2a5e94450c8371562c74671ace76","Yes",27,"female",12,"Knowledge","GED","GKI"
"24187","Knows","Gerald","s6793","25c0099bdeb9900e64b3f1e17ea9cf32","No",25,"male",18,"Ignorance","GDE","IKG"
"24188","Believes","Emma","s6793","25c0099bdeb9900e64b3f1e17ea9cf32","No",25,"male",18,"Gettier","GDE","IKG"
"24189","Knows","Darrel","s6793","25c0099bdeb9900e64b3f1e17ea9cf32","No",25,"male",18,"Knowledge","GDE","IKG"
"24196","Believes","Darrel","s680","c22875ee12b4cdfb8843ead3b8e1ddf8","Yes",19,"male",12,"Knowledge","DGE","KIG"
"24197","Knows","Emma","s680","c22875ee12b4cdfb8843ead3b8e1ddf8","Yes",19,"male",12,"Gettier","DGE","KIG"
"24198","Believes","Gerald","s680","c22875ee12b4cdfb8843ead3b8e1ddf8","Yes",19,"male",12,"Ignorance","DGE","KIG"
"24214","Knows","Gerald","s683","c22875ee12b4cdfb8843ead3b8e1ddf8","Yes",19,"female",12,"Knowledge","EDG","IGK"
"24215","Knows","Darrel","s683","c22875ee12b4cdfb8843ead3b8e1ddf8","Yes",19,"female",12,"Gettier","EDG","IGK"
"24216","Believes","Emma","s683","c22875ee12b4cdfb8843ead3b8e1ddf8","Yes",19,"female",12,"Ignorance","EDG","IGK"
"24235","Believes","Darrel","s6851","3e1f2a5e94450c8371562c74671ace76","Yes",21,"female",13,"Ignorance","GDE","GIK"
"24236","Believes","Emma","s6851","3e1f2a5e94450c8371562c74671ace76","Yes",21,"female",13,"Knowledge","GDE","GIK"
"24237","Believes","Gerald","s6851","3e1f2a5e94450c8371562c74671ace76","Yes",21,"female",13,"Gettier","GDE","GIK"
"24238","Believes","Gerald","s6852","3e1f2a5e94450c8371562c74671ace76","Yes",21,"female",13,"Gettier","EGD","KGI"
"24239","Believes","Darrel","s6852","3e1f2a5e94450c8371562c74671ace76","Yes",21,"female",13,"Ignorance","EGD","KGI"
"24240","Believes","Emma","s6852","3e1f2a5e94450c8371562c74671ace76","Yes",21,"female",13,"Knowledge","EGD","KGI"
"24241","Believes","Gerald","s6853","3e1f2a5e94450c8371562c74671ace76","Yes",24,"male",13,"Ignorance","EDG","GKI"
"24242","Believes","Emma","s6853","3e1f2a5e94450c8371562c74671ace76","Yes",24,"male",13,"Gettier","EDG","GKI"
"24243","Believes","Darrel","s6853","3e1f2a5e94450c8371562c74671ace76","Yes",24,"male",13,"Knowledge","EDG","GKI"
"24244","Believes","Darrel","s6854","3e1f2a5e94450c8371562c74671ace76","Yes",21,"male",18,"Knowledge","GDE","GKI"
"24245","Believes","Gerald","s6854","3e1f2a5e94450c8371562c74671ace76","Yes",21,"male",18,"Gettier","GDE","GKI"
"24246","Believes","Emma","s6854","3e1f2a5e94450c8371562c74671ace76","Yes",21,"male",18,"Ignorance","GDE","GKI"
"24265","Knows","Emma","s6875","25c0099bdeb9900e64b3f1e17ea9cf32","No",18,"male",13,"Ignorance","EGD","IKG"
"24266","Knows","Gerald","s6875","25c0099bdeb9900e64b3f1e17ea9cf32","No",18,"male",13,"Knowledge","EGD","IKG"
"24267","Knows","Darrel","s6875","25c0099bdeb9900e64b3f1e17ea9cf32","No",18,"male",13,"Gettier","EGD","IKG"
"24271","Knows","Darrel","s6877","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",18,"female",13,"Knowledge","DGE","KGI"
"24272","Believes","Gerald","s6877","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",18,"female",13,"Gettier","DGE","KGI"
"24273","Believes","Emma","s6877","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",18,"female",13,"Ignorance","DGE","KGI"
"24277","Believes","Emma","s6879","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",20,"female",14,"Gettier","GED","KGI"
"24278","Believes","Gerald","s6879","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",20,"female",14,"Knowledge","GED","KGI"
"24279","Believes","Darrel","s6879","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",20,"female",14,"Ignorance","GED","KGI"
"24292","Knows","Emma","s6887","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",20,"female",15,"Ignorance","DEG","GIK"
"24293","Knows","Gerald","s6887","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",20,"female",15,"Knowledge","DEG","GIK"
"24294","Knows","Darrel","s6887","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",20,"female",15,"Gettier","DEG","GIK"
"24298","Believes","Darrel","s6891","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",18,"female",12,"Gettier","EDG","IGK"
"24299","Believes","Emma","s6891","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",18,"female",12,"Ignorance","EDG","IGK"
"24300","Knows","Gerald","s6891","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",18,"female",12,"Knowledge","EDG","IGK"
"24301","Believes","Emma","s6893","25c0099bdeb9900e64b3f1e17ea9cf32","No",23,"male",16,"Ignorance","EDG","IGK"
"24302","Believes","Darrel","s6893","25c0099bdeb9900e64b3f1e17ea9cf32","No",23,"male",16,"Gettier","EDG","IGK"
"24303","Believes","Gerald","s6893","25c0099bdeb9900e64b3f1e17ea9cf32","No",23,"male",16,"Knowledge","EDG","IGK"
"24307","Believes","Emma","s690","c22875ee12b4cdfb8843ead3b8e1ddf8","Yes",18,"female",13,"Knowledge","DGE","IGK"
"24308","Believes","Darrel","s690","c22875ee12b4cdfb8843ead3b8e1ddf8","Yes",18,"female",13,"Ignorance","DGE","IGK"
"24309","Knows","Gerald","s690","c22875ee12b4cdfb8843ead3b8e1ddf8","Yes",18,"female",13,"Gettier","DGE","IGK"
"24310","Believes","Emma","s6902","25c0099bdeb9900e64b3f1e17ea9cf32","No",30,"female",15,"Knowledge","EGD","KIG"
"24311","Knows","Gerald","s6902","25c0099bdeb9900e64b3f1e17ea9cf32","No",30,"female",15,"Ignorance","EGD","KIG"
"24312","Knows","Darrel","s6902","25c0099bdeb9900e64b3f1e17ea9cf32","No",30,"female",15,"Gettier","EGD","KIG"
"24313","Believes","Emma","s6903","20e15d6f0eb0520239a9f7921b1ee905","Yes",44,"female",18,"Gettier","DGE","KIG"
"24314","Knows","Darrel","s6903","20e15d6f0eb0520239a9f7921b1ee905","Yes",44,"female",18,"Knowledge","DGE","KIG"
"24315","Believes","Gerald","s6903","20e15d6f0eb0520239a9f7921b1ee905","Yes",44,"female",18,"Ignorance","DGE","KIG"
"24334","Believes","Gerald","s6917","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",20,"female",18,"Knowledge","EGD","GKI"
"24335","Knows","Emma","s6917","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",20,"female",18,"Gettier","EGD","GKI"
"24336","Believes","Darrel","s6917","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",20,"female",18,"Ignorance","EGD","GKI"
"24348","Believes","Gerald","s6932","20e15d6f0eb0520239a9f7921b1ee905","Yes",42,"female",16,"Ignorance","DEG","GKI"
"24352","Believes","Emma","s6940","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",19,"female",13,"Gettier","DEG","KGI"
"24353","Knows","Darrel","s6940","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",19,"female",13,"Knowledge","DEG","KGI"
"24354","Believes","Gerald","s6940","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",19,"female",13,"Ignorance","DEG","KGI"
"24373","Knows","Darrel","s6948","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",20,"male",14,"Gettier","EGD","KIG"
"24375","Believes","Gerald","s6948","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",20,"male",14,"Ignorance","EGD","KIG"
"24376","Believes","Darrel","s6949","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",21,"female",15,"Knowledge","EGD","GIK"
"24377","Believes","Emma","s6949","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",21,"female",15,"Gettier","EGD","GIK"
"24378","Believes","Gerald","s6949","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",21,"female",15,"Ignorance","EGD","GIK"
"24388","Knows","Emma","s696","c22875ee12b4cdfb8843ead3b8e1ddf8","No",19,"male",15,"Gettier","EDG","GIK"
"24389","Knows","Gerald","s696","c22875ee12b4cdfb8843ead3b8e1ddf8","No",19,"male",15,"Knowledge","EDG","GIK"
"24390","Believes","Darrel","s696","c22875ee12b4cdfb8843ead3b8e1ddf8","No",19,"male",15,"Ignorance","EDG","GIK"
"24391","Believes","Emma","s6966","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",19,"female",15,"Ignorance","DEG","KIG"
"24392","Knows","Darrel","s6966","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",19,"female",15,"Knowledge","DEG","KIG"
"24393","Knows","Gerald","s6966","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",19,"female",15,"Gettier","DEG","KIG"
"24394","Believes","Darrel","s6967","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",19,"female",14,"Ignorance","DGE","IKG"
"24395","Believes","Emma","s6967","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",19,"female",14,"Gettier","DGE","IKG"
"24396","Knows","Gerald","s6967","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",19,"female",14,"Knowledge","DGE","IKG"
"24397","Knows","Darrel","s697","c22875ee12b4cdfb8843ead3b8e1ddf8","Yes",18,"female",12,"Knowledge","DGE","KIG"
"24398","Believes","Emma","s697","c22875ee12b4cdfb8843ead3b8e1ddf8","Yes",18,"female",12,"Gettier","DGE","KIG"
"24399","Knows","Gerald","s697","c22875ee12b4cdfb8843ead3b8e1ddf8","Yes",18,"female",12,"Ignorance","DGE","KIG"
"24400","Knows","Emma","s6973","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",19,"female",14,"Knowledge","DEG","IKG"
"24401","Knows","Gerald","s6973","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",19,"female",14,"Gettier","DEG","IKG"
"24402","Believes","Darrel","s6973","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",19,"female",14,"Ignorance","DEG","IKG"
"24403","Believes","Gerald","s6974","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",18,"female",13,"Ignorance","GED","IGK"
"24404","Believes","Emma","s6974","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",18,"female",13,"Gettier","GED","IGK"
"24405","Believes","Darrel","s6974","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",18,"female",13,"Knowledge","GED","IGK"
"24409","Knows","Darrel","s6982","20e15d6f0eb0520239a9f7921b1ee905","Yes",20,"female",13,"Gettier","EDG","IGK"
"24411","Believes","Emma","s6982","20e15d6f0eb0520239a9f7921b1ee905","Yes",20,"female",13,"Ignorance","EDG","IGK"
"24418","Believes","Emma","s6988","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",20,"female",16,"Ignorance","EGD","IKG"
"24419","Believes","Gerald","s6988","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",20,"female",16,"Knowledge","EGD","IKG"
"24420","Believes","Darrel","s6988","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",20,"female",16,"Gettier","EGD","IKG"
"24427","Believes","Gerald","s6990","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",21,"female",15,"Ignorance","GDE","IGK"
"24429","Knows","Darrel","s6990","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",21,"female",15,"Gettier","GDE","IGK"
"24433","Knows","Emma","s700","c22875ee12b4cdfb8843ead3b8e1ddf8","Yes",23,"female",16,"Knowledge","DEG","GKI"
"24435","Knows","Darrel","s700","c22875ee12b4cdfb8843ead3b8e1ddf8","Yes",23,"female",16,"Gettier","DEG","GKI"
"24436","Believes","Emma","s7006","ccc20a00466f0c4077f924733e9a3789","Yes",26,"male",17,"Ignorance","GED","GIK"
"24437","Knows","Gerald","s7006","ccc20a00466f0c4077f924733e9a3789","Yes",26,"male",17,"Gettier","GED","GIK"
"24438","Knows","Darrel","s7006","ccc20a00466f0c4077f924733e9a3789","Yes",26,"male",17,"Knowledge","GED","GIK"
"24442","Believes","Gerald","s7014","ccc20a00466f0c4077f924733e9a3789","Yes",36,"male",17,"Ignorance","GDE","IGK"
"24443","Believes","Emma","s7014","ccc20a00466f0c4077f924733e9a3789","Yes",36,"male",17,"Knowledge","GDE","IGK"
"24444","Believes","Darrel","s7014","ccc20a00466f0c4077f924733e9a3789","Yes",36,"male",17,"Gettier","GDE","IGK"
"24445","Knows","Gerald","s7019","25c0099bdeb9900e64b3f1e17ea9cf32","No",28,"female",18,"Ignorance","EDG","GKI"
"24446","Believes","Emma","s7019","25c0099bdeb9900e64b3f1e17ea9cf32","No",28,"female",18,"Gettier","EDG","GKI"
"24447","Believes","Darrel","s7019","25c0099bdeb9900e64b3f1e17ea9cf32","No",28,"female",18,"Knowledge","EDG","GKI"
"24451","Believes","Gerald","s7029","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",21,"female",18,"Gettier","GED","GKI"
"24452","Believes","Emma","s7029","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",21,"female",18,"Knowledge","GED","GKI"
"24453","Believes","Darrel","s7029","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",21,"female",18,"Ignorance","GED","GKI"
"24454","Believes","Emma","s7031","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",22,"male",18,"Ignorance","EDG","IGK"
"24455","Knows","Gerald","s7031","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",22,"male",18,"Knowledge","EDG","IGK"
"24456","Believes","Darrel","s7031","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",22,"male",18,"Gettier","EDG","IGK"
"24481","Believes","Darrel","s7066","3e1f2a5e94450c8371562c74671ace76","Yes",21,"female",16,"Gettier","GED","IKG"
"24482","Believes","Emma","s7066","3e1f2a5e94450c8371562c74671ace76","Yes",21,"female",16,"Knowledge","GED","IKG"
"24483","Knows","Gerald","s7066","3e1f2a5e94450c8371562c74671ace76","Yes",21,"female",16,"Ignorance","GED","IKG"
"24484","Knows","Darrel","s7069","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",20,"female",16,"Knowledge","EDG","GKI"
"24485","Believes","Gerald","s7069","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",20,"female",16,"Ignorance","EDG","GKI"
"24486","Believes","Emma","s7069","bc3266a9a2dc0de236029a38f1e0d4b9","Yes",20,"female",16,"Gettier","EDG","GKI"
"24490","Knows","Darrel","s7083","ccc20a00466f0c4077f924733e9a3789","Yes",23,"female",18,"Gettier","GDE","IGK"
"24491","Believes","Gerald","s7083","ccc20a00466f0c4077f924733e9a3789","Yes",23,"female",18,"Ignorance","GDE","IGK"
"24492","Knows","Emma","s7083","ccc20a00466f0c4077f924733e9a3789","Yes",23,"female",18,"Knowledge","GDE","IGK"
"24517","Knows","Emma","s7099","20e15d6f0eb0520239a9f7921b1ee905","Yes",21,"female",16,"Gettier","DGE","IKG"
